COUNTYFP,NAME,full_area,34kt Winds,34kt_pct,50kt Winds,50kt_pct,64kt Winds,64kt_pct,id,year,MarketValue,PlantedAcres,indemnity_amount,total_premium,tot_prem_2017,comb_pct,premfac,calc
89,Nassau,0.1632495371913367,0.0,0.0,0.0,0.0,0.0,0.0,AL012008,2008,703,7875.79,0.0,0.0,0.0,0.0,0.0,0.0
75,Levy,0.2783170327027495,0.0,0.0,0.0,0.0,0.0,0.0,AL012008,2008,50416,62900.48,201105.0,28864.0,111114.42,0.0,2.2039515233259284,0.0
45,Gulf,0.1380246299067255,0.0,0.0,0.0,0.0,0.0,0.0,AL012008,2008,618,215.69,0.0,0.0,0.0,0.0,0.0,0.0
105,Polk,0.4774858120030011,0.0,0.0,0.0,0.0,0.0,0.0,AL012008,2008,241251,119883.35399999996,2259.0,540.0,1435812.5,0.0,5.951529734591774,0.0
121,Suwannee,0.167954577478105,0.0,0.0,0.0,0.0,0.0,0.0,AL012008,2008,55653,59614.17999999999,40564.0,21338.0,45442.65,0.0,0.8165354967387203,0.0
29,Dixie,0.1736957376908112,0.0,0.0,0.0,0.0,0.0,0.0,AL012008,2008,9152,8728.789999999999,0.0,0.0,2887.0,0.0,0.31545017482517484,0.0
7,Bradford,0.072729625415,0.0,0.0,0.0,0.0,0.0,0.0,AL012008,2008,3574,2567.38,0.0,0.0,0.0,0.0,0.0,0.0
115,Sarasota,0.1428341602575889,0.0,0.0,0.0,0.0,0.0,0.0,AL012008,2008,17886,7937.04,0.0,0.0,10314.0,0.0,0.5766521301576653,0.0
35,Flagler,0.1222264000300723,0.0,0.0,0.0,0.0,0.0,0.0,AL012008,2008,12913,7357.189999999999,0.0,0.0,0.0,0.0,0.0,0.0
59,Holmes,0.1194685492379009,0.0,0.0,0.0,0.0,0.0,0.0,AL012008,2008,9799,65133.48999999998,28521.0,25712.8,243030.1,0.0,24.80152056332279,0.0
87,Monroe,0.3195458953230693,0.0,0.0,0.0,0.0,0.0,0.0,AL012008,2008,871,0.0,0.0,0.0,0.0,0.0,0.0,0.0
109,St. Johns,0.162918236019792,0.0,0.0,0.0,0.0,0.0,0.0,AL012008,2008,58493,10326.800000000005,33458.0,2921.0,0.0,0.0,0.0,0.0
111,St. Lucie,0.1444941216679802,0.0,0.0,0.0,0.0,0.0,0.0,AL012008,2008,124671,79034.74000000002,375357.0,77169.5,1380645.7000000002,0.0,11.074313192322194,0.0
31,Duval,0.206391166830025,0.0,0.0,0.0,0.0,0.0,0.0,AL012008,2008,6456,5739.170000000001,0.0,0.0,0.0,0.0,0.0,0.0
119,Sumter,0.1386998360360005,0.0,0.0,0.0,0.0,0.0,0.0,AL012008,2008,20008,92312.83999999998,0.0,0.0,1841.0,0.0,0.09201319472211116,0.0
99,Palm Beach,0.5227469644306868,0.0,0.0,0.0,0.0,0.0,0.0,AL012008,2008,886197,307695.29,0.0,0.0,906322.0,0.0,1.0227093975718717,0.0
67,Lafayette,0.1326461156775003,0.0,0.0,0.0,0.0,0.0,0.0,AL012008,2008,21100,50599.29,0.0,0.0,41706.0,0.0,1.9765876777251186,0.0
19,Clay,0.1558096610070001,0.0,0.0,0.0,0.0,0.0,0.0,AL012008,2008,3039,3031.79,0.0,0.0,0.0,0.0,0.0,0.0
49,Hardee,0.1509555992244997,0.0,0.0,0.0,0.0,0.0,0.0,AL012008,2008,122698,76515.49000000002,0.0,0.0,730580.5,0.0,5.954298358571452,0.0
1,Alachua,0.2338618009479997,0.0,0.0,0.0,0.0,0.0,0.0,AL012008,2008,75208,39828.7,28357.0,7350.0,86382.0,0.0,1.1485746197213063,0.0
27,DeSoto,0.1507048422249995,0.0,0.0,0.0,0.0,0.0,0.0,AL012008,2008,121297,80193.66999999998,0.0,0.0,1417676.4,0.0,11.687646025870384,0.0
61,Indian River,0.1280194362526417,0.0,0.0,0.0,0.0,0.0,0.0,AL012008,2008,95128,32253.560000000005,23999.0,2900.0,1685959.8,0.0,17.72306576402321,0.0
21,Collier,0.4917642033414839,0.0,0.0,0.0,0.0,0.0,0.0,AL012008,2008,183603,11973.820000000002,35911.0,14081.0,1303706.0,0.0,7.100679182802024,0.0
51,Hendry,0.2791352962315012,0.0,0.0,0.0,0.0,0.0,0.0,AL012008,2008,301670,244074.61,0.0,0.0,2080130.6,0.0,6.895384360393808,0.0
5,Bay,0.2142518680279456,0.0,0.0,0.0,0.0,0.0,0.0,AL012008,2008,2020,564.5699999999999,0.0,0.0,0.0,0.0,0.0,0.0
63,Jackson,0.2330136117620951,0.0,0.0,0.0,0.0,0.0,0.0,AL012008,2008,81111,151418.19,62382.0,52396.0,2886770.9,0.0,35.59037491832181,0.0
101,Pasco,0.1832633582121496,0.0,0.0,0.0,0.0,0.0,0.0,AL012008,2008,15022,54860.57,0.0,0.0,571.0,0.0,0.03801091732126215,0.0
81,Manatee,0.1881710031611558,0.0,0.0,0.0,0.0,0.0,0.0,AL012008,2008,321421,21259.080000000005,124047.0,7953.0,249957.0,0.0,0.7776623182679414,0.0
11,Broward,0.2864502229764961,0.0,0.0,0.0,0.0,0.0,0.0,AL012008,2008,23444,454.18000000000006,0.0,0.0,5969.0,0.0,0.2546067224023204,0.0
15,Charlotte,0.1757084279223425,0.0,0.0,0.0,0.0,0.0,0.0,AL012008,2008,40293,2374.06,0.0,0.0,293648.0,0.0,7.287816742362197,0.0
3,Baker,0.1430326888185013,0.0,0.0,0.0,0.0,0.0,0.0,AL012008,2008,2124,4403.56,0.0,0.0,0.0,0.0,0.0,0.0
43,Glades,0.2323391449704994,0.0,0.0,0.0,0.0,0.0,0.0,AL012008,2008,49003,118937.61000000002,8695.0,0.0,135642.0,0.0,2.768034610125911,0.0
103,Pinellas,0.0779656983727029,0.0,0.0,0.0,0.0,0.0,0.0,AL012008,2008,1422,0.0,0.0,0.0,0.0,0.0,0.0,0.0
85,Martin,0.1598395730570244,0.0,0.0,0.0,0.0,0.0,0.0,AL012008,2008,102840,77490.83000000002,0.0,0.0,91784.0,0.0,0.8924931933099961,0.0
91,Okaloosa,0.2425500409479979,0.0,0.0,0.0,0.0,0.0,0.0,AL012008,2008,5854,19264.140000000003,8843.0,7099.0,123136.0,0.0,21.03450632046464,0.0
17,Citrus,0.1581332632626062,0.0,0.0,0.0,0.0,0.0,0.0,AL012008,2008,9059,11475.97,0.0,0.0,1354.0,0.0,0.14946462081907494,0.0
83,Marion,0.3995440456410004,0.0,0.0,0.0,0.0,0.0,0.0,AL012008,2008,59716,25150.81,0.0,0.0,193382.76,0.0,3.2383743050438745,0.0
125,Union,0.0605218629245001,0.0,0.0,0.0,0.0,0.0,0.0,AL012008,2008,3678,6059.56,0.0,0.0,0.0,0.0,0.0,0.0
117,Seminole,0.0825998875264999,0.0,0.0,0.0,0.0,0.0,0.0,AL012008,2008,19472,7478.39,0.0,0.0,17665.0,0.0,0.9072000821692687,0.0
9,Brevard,0.3085074824940156,0.0,0.0,0.0,0.0,0.0,0.0,AL012010,2010,45355,25213.28,0.0,0.0,13405.4,0.0,0.295566089736523,0.0
23,Columbia,0.1944772627548977,0.0,0.0,0.0,0.0,0.0,0.0,AL012010,2010,16572,33677.91000000001,0.0,0.0,131821.6,0.0,7.9544774318126965,0.0
39,Gadsden,0.1287429516115903,0.0,0.0,0.0,0.0,0.0,0.0,AL012010,2010,73655,8457.65,39724.0,17606.0,108722.3,0.0,1.4761020976172698,0.0
55,Highlands,0.2613446845140013,0.0,0.0,0.0,0.0,0.0,0.0,AL012010,2010,142548,150229.47000000003,0.0,0.0,806282.4,0.0,5.656216853270477,0.0
65,Jefferson,0.1490394200711617,0.0,0.0,0.0,0.0,0.0,0.0,AL012010,2010,8742,22738.777,658.0,276.0,32431.0,0.0,3.7097918096545413,0.0
73,Leon,0.170716195299825,0.0,0.0,0.0,0.0,0.0,0.0,AL012010,2010,4064,1024.38,0.0,0.0,0.0,0.0,0.0,0.0
95,Orange,0.2394617179720007,0.0,0.0,0.0,0.0,0.0,0.0,AL012010,2010,224089,3588.48,0.0,0.0,13616.0,0.0,0.060761572410961716,0.0
107,Putnam,0.199469953327,0.0,0.0,0.0,0.0,0.0,0.0,AL012010,2010,34994,9745.7,0.0,0.0,0.0,0.0,0.0,0.0
123,Taylor,0.2552206000306776,0.0,0.0,0.0,0.0,0.0,0.0,AL012010,2010,2492,2151.99,0.0,0.0,0.0,0.0,0.0,0.0
127,Volusia,0.3038148019666583,0.0,0.0,0.0,0.0,0.0,0.0,AL012010,2010,183527,16610.34,0.0,0.0,0.0,0.0,0.0,0.0
131,Walton,0.2797631497895323,0.0,0.0,0.0,0.0,0.0,0.0,AL012010,2010,5986,38430.51,80326.12,20019.86,10440.66,0.0,1.7441797527564316,0.0
133,Washington,0.1500709953154998,0.0,0.0,0.0,0.0,0.0,0.0,AL012010,2010,5946,29327.1,1817.0,3324.0,177419.0,0.0,29.838378742011436,0.0
77,Liberty,0.2046243073869999,0.0,0.0,0.0,0.0,0.0,0.0,AL012010,2010,168,430.85,0.0,0.0,0.0,0.0,0.0,0.0
86,Miami-Dade,0.4700534324828943,0.0,0.0,0.0,0.0,0.0,0.0,AL012010,2010,827873,13864.789999999995,0.0,0.0,10297836.36,0.0,12.438908334974084,0.0
93,Okeechobee,0.2106618752634998,0.0,0.0,0.0,0.0,0.0,0.0,AL012010,2010,32156,188738.52,0.0,0.0,151212.0,0.0,4.7024505535514365,0.0
97,Osceola,0.3580984354615003,0.0,0.0,0.0,0.0,0.0,0.0,AL012010,2010,44753,143518.12999999998,0.0,0.0,196951.0,0.0,4.4008446361137805,0.0
33,Escambia,0.1818865277101369,0.0,0.0,0.0,0.0,0.0,0.0,AL012010,2010,24562,29729.960000000003,129354.06,34666.28,3816.85,0.0,0.15539654751241755,0.0
37,Franklin,0.137173569361739,0.0,0.0,0.0,0.0,0.0,0.0,AL012010,2010,166,6.07,0.0,0.0,0.0,0.0,0.0,0.0
41,Gilchrist,0.0857732989645,0.0,0.0,0.0,0.0,0.0,0.0,AL012010,2010,30456,42975.69,59273.51,14977.26,56407.0,0.0,1.8520816916206988,0.0
47,Hamilton,0.1262748148723258,0.0,0.0,0.0,0.0,0.0,0.0,AL012010,2010,29613,20436.24,86452.0,21316.0,42622.0,0.0,1.4393003072974706,0.0
53,Hernando,0.1190540323155858,0.0,0.0,0.0,0.0,0.0,0.0,AL012010,2010,15057,15163.86,0.0,0.0,3381.0,0.0,0.22454672245467225,0.0
71,Lee,0.2085242223673563,0.0,0.0,0.0,0.0,0.0,0.0,AL012010,2010,97911,1729.0,0.0,0.0,590424.0,0.0,6.030211110089775,0.0
13,Calhoun,0.1396747554575007,0.0,0.0,0.0,0.0,0.0,0.0,AL012010,2010,18816,17846.23,53082.0,26611.5,149459.5,0.0,7.943213222789115,0.0
69,Lake,0.2767664128294985,0.0,0.0,0.0,0.0,0.0,0.0,AL012010,2010,196406,35767.96000000001,0.0,0.0,68692.0,0.0,0.34974491614309133,0.0
129,Wakulla,0.1529370629059102,0.0,0.0,0.0,0.0,0.0,0.0,AL012010,2010,547,1170.87,0.0,0.0,265.0,0.0,0.4844606946983547,0.0
79,Madison,0.1741229504881722,0.0,0.0,0.0,0.0,0.0,0.0,AL012010,2010,35434,52521.33,0.0,0.0,1471.0,0.0,0.04151380030479201,0.0
113,Santa Rosa,0.2800193150624217,0.0,0.0,0.0,0.0,0.0,0.0,AL012010,2010,34320,59654.71999999999,224646.54,48076.77,78741.85,0.0,2.294342948717949,0.0
57,Hillsborough,0.2575102270865995,0.0,0.0,0.0,0.0,0.0,0.0,AL012010,2010,409997,39183.97999999999,0.0,0.0,69165.0,0.0,0.16869635631480231,0.0
89,Nassau,0.1632495371913367,0.0,0.0,0.0,0.0,0.0,0.0,AL012010,2010,703,7875.79,0.0,0.0,0.0,0.0,0.0,0.0
75,Levy,0.2783170327027495,0.0,0.0,0.0,0.0,0.0,0.0,AL012010,2010,50416,62900.48,160012.11,32516.55,111114.42,0.0,2.2039515233259284,0.0
45,Gulf,0.1380246299067255,0.0,0.0,0.0,0.0,0.0,0.0,AL012010,2010,618,215.69,0.0,0.0,0.0,0.0,0.0,0.0
105,Polk,0.4774858120030011,0.0,0.0,0.0,0.0,0.0,0.0,AL012010,2010,241251,119883.35399999996,0.0,0.0,1435812.5,0.0,5.951529734591774,0.0
121,Suwannee,0.167954577478105,0.0,0.0,0.0,0.0,0.0,0.0,AL012010,2010,55653,59614.17999999999,40094.75,8756.0,45442.65,0.0,0.8165354967387203,0.0
29,Dixie,0.1736957376908112,0.0,0.0,0.0,0.0,0.0,0.0,AL012010,2010,9152,8728.789999999999,0.0,0.0,2887.0,0.0,0.31545017482517484,0.0
7,Bradford,0.072729625415,0.0,0.0,0.0,0.0,0.0,0.0,AL012010,2010,3574,2567.38,0.0,0.0,0.0,0.0,0.0,0.0
115,Sarasota,0.1428341602575889,0.0,0.0,0.0,0.0,0.0,0.0,AL012010,2010,17886,7937.04,0.0,0.0,10314.0,0.0,0.5766521301576653,0.0
35,Flagler,0.1222264000300723,0.0,0.0,0.0,0.0,0.0,0.0,AL012010,2010,12913,7357.189999999999,327072.0,21536.0,0.0,0.0,0.0,0.0
59,Holmes,0.1194685492379009,0.0,0.0,0.0,0.0,0.0,0.0,AL012010,2010,9799,65133.48999999998,253392.0,128641.0,243030.1,0.0,24.80152056332279,0.0
87,Monroe,0.3195458953230693,0.0,0.0,0.0,0.0,0.0,0.0,AL012010,2010,871,0.0,0.0,0.0,0.0,0.0,0.0,0.0
109,St. Johns,0.162918236019792,0.0,0.0,0.0,0.0,0.0,0.0,AL012010,2010,58493,10326.800000000005,0.0,0.0,0.0,0.0,0.0,0.0
111,St. Lucie,0.1444941216679802,0.0,0.0,0.0,0.0,0.0,0.0,AL012010,2010,124671,79034.74000000002,0.0,0.0,1380645.7000000002,0.0,11.074313192322194,0.0
31,Duval,0.206391166830025,0.0,0.0,0.0,0.0,0.0,0.0,AL012010,2010,6456,5739.170000000001,0.0,0.0,0.0,0.0,0.0,0.0
119,Sumter,0.1386998360360005,0.0,0.0,0.0,0.0,0.0,0.0,AL012010,2010,20008,92312.83999999998,0.0,0.0,1841.0,0.0,0.09201319472211116,0.0
99,Palm Beach,0.5227469644306868,0.0,0.0,0.0,0.0,0.0,0.0,AL012010,2010,886197,307695.29,0.0,0.0,906322.0,0.0,1.0227093975718717,0.0
67,Lafayette,0.1326461156775003,0.0,0.0,0.0,0.0,0.0,0.0,AL012010,2010,21100,50599.29,0.0,0.0,41706.0,0.0,1.9765876777251186,0.0
19,Clay,0.1558096610070001,0.0,0.0,0.0,0.0,0.0,0.0,AL012010,2010,3039,3031.79,0.0,0.0,0.0,0.0,0.0,0.0
49,Hardee,0.1509555992244997,0.0,0.0,0.0,0.0,0.0,0.0,AL012010,2010,122698,76515.49000000002,0.0,0.0,730580.5,0.0,5.954298358571452,0.0
1,Alachua,0.2338618009479997,0.0,0.0,0.0,0.0,0.0,0.0,AL012010,2010,75208,39828.7,4699.5,1182.0,86382.0,0.0,1.1485746197213063,0.0
27,DeSoto,0.1507048422249995,0.0,0.0,0.0,0.0,0.0,0.0,AL012010,2010,121297,80193.66999999998,0.0,0.0,1417676.4,0.0,11.687646025870384,0.0
61,Indian River,0.1280194362526417,0.0,0.0,0.0,0.0,0.0,0.0,AL012010,2010,95128,32253.560000000005,0.0,0.0,1685959.8,0.0,17.72306576402321,0.0
21,Collier,0.4917642033414839,0.0,0.0,0.0,0.0,0.0,0.0,AL012010,2010,183603,11973.820000000002,0.0,0.0,1303706.0,0.0,7.100679182802024,0.0
51,Hendry,0.2791352962315012,0.0,0.0,0.0,0.0,0.0,0.0,AL012010,2010,301670,244074.61,0.0,0.0,2080130.6,0.0,6.895384360393808,0.0
5,Bay,0.2142518680279456,0.0,0.0,0.0,0.0,0.0,0.0,AL012010,2010,2020,564.5699999999999,0.0,0.0,0.0,0.0,0.0,0.0
63,Jackson,0.2330136117620951,0.0,0.0,0.0,0.0,0.0,0.0,AL012010,2010,81111,151418.19,1885679.14,577058.2,2886770.9,0.0,35.59037491832181,0.0
101,Pasco,0.1832633582121496,0.0,0.0,0.0,0.0,0.0,0.0,AL012010,2010,15022,54860.57,0.0,0.0,571.0,0.0,0.03801091732126215,0.0
81,Manatee,0.1881710031611558,0.0,0.0,0.0,0.0,0.0,0.0,AL012010,2010,321421,21259.080000000005,0.0,0.0,249957.0,0.0,0.7776623182679414,0.0
11,Broward,0.2864502229764961,0.0,0.0,0.0,0.0,0.0,0.0,AL012010,2010,23444,454.18000000000006,0.0,0.0,5969.0,0.0,0.2546067224023204,0.0
15,Charlotte,0.1757084279223425,0.0,0.0,0.0,0.0,0.0,0.0,AL012010,2010,40293,2374.06,0.0,0.0,293648.0,0.0,7.287816742362197,0.0
3,Baker,0.1430326888185013,0.0,0.0,0.0,0.0,0.0,0.0,AL012010,2010,2124,4403.56,0.0,0.0,0.0,0.0,0.0,0.0
43,Glades,0.2323391449704994,0.0,0.0,0.0,0.0,0.0,0.0,AL012010,2010,49003,118937.61000000002,0.0,0.0,135642.0,0.0,2.768034610125911,0.0
103,Pinellas,0.0779656983727029,0.0,0.0,0.0,0.0,0.0,0.0,AL012010,2010,1422,0.0,0.0,0.0,0.0,0.0,0.0,0.0
85,Martin,0.1598395730570244,0.0,0.0,0.0,0.0,0.0,0.0,AL012010,2010,102840,77490.83000000002,0.0,0.0,91784.0,0.0,0.8924931933099961,0.0
91,Okaloosa,0.2425500409479979,0.0,0.0,0.0,0.0,0.0,0.0,AL012010,2010,5854,19264.140000000003,213133.66,51270.53,123136.0,0.0,21.03450632046464,0.0
17,Citrus,0.1581332632626062,0.0,0.0,0.0,0.0,0.0,0.0,AL012010,2010,9059,11475.97,0.0,0.0,1354.0,0.0,0.14946462081907494,0.0
83,Marion,0.3995440456410004,0.0,0.0,0.0,0.0,0.0,0.0,AL012010,2010,59716,25150.81,29672.0,7792.0,193382.76,0.0,3.2383743050438745,0.0
125,Union,0.0605218629245001,0.0,0.0,0.0,0.0,0.0,0.0,AL012010,2010,3678,6059.56,0.0,0.0,0.0,0.0,0.0,0.0
117,Seminole,0.0825998875264999,0.0,0.0,0.0,0.0,0.0,0.0,AL012010,2010,19472,7478.39,0.0,0.0,17665.0,0.0,0.9072000821692687,0.0
9,Brevard,0.3085074824940156,0.0,0.0,0.0,0.0,0.0,0.0,AL012011,2011,45355,25213.28,0.0,0.0,13405.4,0.0,0.295566089736523,0.0
23,Columbia,0.1944772627548977,0.0,0.0,0.0,0.0,0.0,0.0,AL012011,2011,16572,33677.91000000001,29867.0,23440.0,131821.6,0.0,7.9544774318126965,0.0
39,Gadsden,0.1287429516115903,0.0,0.0,0.0,0.0,0.0,0.0,AL012011,2011,73655,8457.65,102101.0,29769.0,108722.3,0.0,1.4761020976172698,0.0
55,Highlands,0.2613446845140013,0.0,0.0,0.0,0.0,0.0,0.0,AL012011,2011,142548,150229.47000000003,4378.0,14104.0,806282.4,0.0,5.656216853270477,0.0
65,Jefferson,0.1490394200711617,0.0,0.0,0.0,0.0,0.0,0.0,AL012011,2011,8742,22738.777,0.0,0.0,32431.0,0.0,3.7097918096545413,0.0
73,Leon,0.170716195299825,0.0,0.0,0.0,0.0,0.0,0.0,AL012011,2011,4064,1024.38,299692.0,91078.0,0.0,0.0,0.0,0.0
95,Orange,0.2394617179720007,0.0,0.0,0.0,0.0,0.0,0.0,AL012011,2011,224089,3588.48,0.0,0.0,13616.0,0.0,0.060761572410961716,0.0
107,Putnam,0.199469953327,0.0,0.0,0.0,0.0,0.0,0.0,AL012011,2011,34994,9745.7,0.0,0.0,0.0,0.0,0.0,0.0
123,Taylor,0.2552206000306776,0.0,0.0,0.0,0.0,0.0,0.0,AL012011,2011,2492,2151.99,0.0,0.0,0.0,0.0,0.0,0.0
127,Volusia,0.3038148019666583,0.0,0.0,0.0,0.0,0.0,0.0,AL012011,2011,183527,16610.34,3666.0,4128.0,0.0,0.0,0.0,0.0
131,Walton,0.2797631497895323,0.0,0.0,0.0,0.0,0.0,0.0,AL012011,2011,5986,38430.51,92711.0,121651.0,10440.66,0.0,1.7441797527564316,0.0
133,Washington,0.1500709953154998,0.0,0.0,0.0,0.0,0.0,0.0,AL012011,2011,5946,29327.1,134874.0,107227.0,177419.0,0.0,29.838378742011436,0.0
77,Liberty,0.2046243073869999,0.0,0.0,0.0,0.0,0.0,0.0,AL012011,2011,168,430.85,0.0,0.0,0.0,0.0,0.0,0.0
86,Miami-Dade,0.4700534324828943,0.0,0.0,0.0,0.0,0.0,0.0,AL012011,2011,827873,13864.789999999995,0.0,0.0,10297836.36,0.0,12.438908334974084,0.0
93,Okeechobee,0.2106618752634998,0.0,0.0,0.0,0.0,0.0,0.0,AL012011,2011,32156,188738.52,59466.0,43847.0,151212.0,0.0,4.7024505535514365,0.0
97,Osceola,0.3580984354615003,0.0,0.0,0.0,0.0,0.0,0.0,AL012011,2011,44753,143518.12999999998,11120.0,10740.0,196951.0,0.0,4.4008446361137805,0.0
33,Escambia,0.1818865277101369,0.0,0.0,0.0,0.0,0.0,0.0,AL012011,2011,24562,29729.960000000003,178969.0,40035.0,3816.85,0.0,0.15539654751241755,0.0
37,Franklin,0.137173569361739,0.0,0.0,0.0,0.0,0.0,0.0,AL012011,2011,166,6.07,0.0,0.0,0.0,0.0,0.0,0.0
41,Gilchrist,0.0857732989645,0.0,0.0,0.0,0.0,0.0,0.0,AL012011,2011,30456,42975.69,20136.0,17125.0,56407.0,0.0,1.8520816916206988,0.0
47,Hamilton,0.1262748148723258,0.0,0.0,0.0,0.0,0.0,0.0,AL012011,2011,29613,20436.24,74223.0,21097.0,42622.0,0.0,1.4393003072974706,0.0
53,Hernando,0.1190540323155858,0.0,0.0,0.0,0.0,0.0,0.0,AL012011,2011,15057,15163.86,0.0,0.0,3381.0,0.0,0.22454672245467225,0.0
71,Lee,0.2085242223673563,0.0,0.0,0.0,0.0,0.0,0.0,AL012011,2011,97911,1729.0,0.0,0.0,590424.0,0.0,6.030211110089775,0.0
13,Calhoun,0.1396747554575007,0.0,0.0,0.0,0.0,0.0,0.0,AL012011,2011,18816,17846.23,8213.0,3502.0,149459.5,0.0,7.943213222789115,0.0
69,Lake,0.2767664128294985,0.0,0.0,0.0,0.0,0.0,0.0,AL012011,2011,196406,35767.96000000001,0.0,0.0,68692.0,0.0,0.34974491614309133,0.0
129,Wakulla,0.1529370629059102,0.0,0.0,0.0,0.0,0.0,0.0,AL012011,2011,547,1170.87,0.0,0.0,265.0,0.0,0.4844606946983547,0.0
79,Madison,0.1741229504881722,0.0,0.0,0.0,0.0,0.0,0.0,AL012011,2011,35434,52521.33,181993.0,53601.0,1471.0,0.0,0.04151380030479201,0.0
113,Santa Rosa,0.2800193150624217,0.0,0.0,0.0,0.0,0.0,0.0,AL012011,2011,34320,59654.71999999999,16532.5,5165.5,78741.85,0.0,2.294342948717949,0.0
57,Hillsborough,0.2575102270865995,0.0,0.0,0.0,0.0,0.0,0.0,AL012011,2011,409997,39183.97999999999,0.0,0.0,69165.0,0.0,0.16869635631480231,0.0
89,Nassau,0.1632495371913367,0.0,0.0,0.0,0.0,0.0,0.0,AL012011,2011,703,7875.79,0.0,0.0,0.0,0.0,0.0,0.0
75,Levy,0.2783170327027495,0.0,0.0,0.0,0.0,0.0,0.0,AL012011,2011,50416,62900.48,202.0,12074.0,111114.42,0.0,2.2039515233259284,0.0
45,Gulf,0.1380246299067255,0.0,0.0,0.0,0.0,0.0,0.0,AL012011,2011,618,215.69,0.0,0.0,0.0,0.0,0.0,0.0
105,Polk,0.4774858120030011,0.0,0.0,0.0,0.0,0.0,0.0,AL012011,2011,241251,119883.35399999996,16745.0,16128.0,1435812.5,0.0,5.951529734591774,0.0
121,Suwannee,0.167954577478105,0.0,0.0,0.0,0.0,0.0,0.0,AL012011,2011,55653,59614.17999999999,29376.0,18882.0,45442.65,0.0,0.8165354967387203,0.0
29,Dixie,0.1736957376908112,0.0,0.0,0.0,0.0,0.0,0.0,AL012011,2011,9152,8728.789999999999,0.0,0.0,2887.0,0.0,0.31545017482517484,0.0
7,Bradford,0.072729625415,0.0,0.0,0.0,0.0,0.0,0.0,AL012011,2011,3574,2567.38,0.0,0.0,0.0,0.0,0.0,0.0
115,Sarasota,0.1428341602575889,0.0,0.0,0.0,0.0,0.0,0.0,AL012011,2011,17886,7937.04,637.0,19852.0,10314.0,0.0,0.5766521301576653,0.0
35,Flagler,0.1222264000300723,0.0,0.0,0.0,0.0,0.0,0.0,AL012011,2011,12913,7357.189999999999,0.0,0.0,0.0,0.0,0.0,0.0
59,Holmes,0.1194685492379009,0.0,0.0,0.0,0.0,0.0,0.0,AL012011,2011,9799,65133.48999999998,196017.17,72400.25,243030.1,0.0,24.80152056332279,0.0
87,Monroe,0.3195458953230693,0.0,0.0,0.0,0.0,0.0,0.0,AL012011,2011,871,0.0,0.0,0.0,0.0,0.0,0.0,0.0
109,St. Johns,0.162918236019792,0.0,0.0,0.0,0.0,0.0,0.0,AL012011,2011,58493,10326.800000000005,0.0,0.0,0.0,0.0,0.0,0.0
111,St. Lucie,0.1444941216679802,0.0,0.0,0.0,0.0,0.0,0.0,AL012011,2011,124671,79034.74000000002,62308.0,39262.0,1380645.7000000002,0.0,11.074313192322194,0.0
31,Duval,0.206391166830025,0.0,0.0,0.0,0.0,0.0,0.0,AL012011,2011,6456,5739.170000000001,0.0,0.0,0.0,0.0,0.0,0.0
119,Sumter,0.1386998360360005,0.0,0.0,0.0,0.0,0.0,0.0,AL012011,2011,20008,92312.83999999998,0.0,0.0,1841.0,0.0,0.09201319472211116,0.0
99,Palm Beach,0.5227469644306868,0.0,0.0,0.0,0.0,0.0,0.0,AL012011,2011,886197,307695.29,0.0,0.0,906322.0,0.0,1.0227093975718717,0.0
67,Lafayette,0.1326461156775003,0.0,0.0,0.0,0.0,0.0,0.0,AL012011,2011,21100,50599.29,48288.0,7822.0,41706.0,0.0,1.9765876777251186,0.0
19,Clay,0.1558096610070001,0.0,0.0,0.0,0.0,0.0,0.0,AL012011,2011,3039,3031.79,0.0,0.0,0.0,0.0,0.0,0.0
49,Hardee,0.1509555992244997,0.0,0.0,0.0,0.0,0.0,0.0,AL012011,2011,122698,76515.49000000002,35336.0,40607.0,730580.5,0.0,5.954298358571452,0.0
1,Alachua,0.2338618009479997,0.0,0.0,0.0,0.0,0.0,0.0,AL012011,2011,75208,39828.7,354553.0,116723.0,86382.0,0.0,1.1485746197213063,0.0
27,DeSoto,0.1507048422249995,0.0,0.0,0.0,0.0,0.0,0.0,AL012011,2011,121297,80193.66999999998,65769.0,51828.0,1417676.4,0.0,11.687646025870384,0.0
61,Indian River,0.1280194362526417,0.0,0.0,0.0,0.0,0.0,0.0,AL012011,2011,95128,32253.560000000005,5904.0,4626.0,1685959.8,0.0,17.72306576402321,0.0
21,Collier,0.4917642033414839,0.0,0.0,0.0,0.0,0.0,0.0,AL012011,2011,183603,11973.820000000002,1025.0,786.0,1303706.0,0.0,7.100679182802024,0.0
51,Hendry,0.2791352962315012,0.0,0.0,0.0,0.0,0.0,0.0,AL012011,2011,301670,244074.61,96947.0,110387.0,2080130.6,0.0,6.895384360393808,0.0
5,Bay,0.2142518680279456,0.0,0.0,0.0,0.0,0.0,0.0,AL012011,2011,2020,564.5699999999999,0.0,0.0,0.0,0.0,0.0,0.0
63,Jackson,0.2330136117620951,0.0,0.0,0.0,0.0,0.0,0.0,AL012011,2011,81111,151418.19,635978.0,280636.5,2886770.9,0.0,35.59037491832181,0.0
101,Pasco,0.1832633582121496,0.0,0.0,0.0,0.0,0.0,0.0,AL012011,2011,15022,54860.57,0.0,0.0,571.0,0.0,0.03801091732126215,0.0
